,threshold_true,threshold_estimate,ndt_true,ndt_estimate,eta_true,eta_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate
107,1.4512439836912303,1.574452750684444,0.6518013555218232,0.6438019296414634,0.7730561264500392,0.9383676465463926,1.918591894042803,1.974387847807704,0.5911090058971441,0.6605413047059483
108,2.1400924102791365,2.0233224655412188,0.6018387389352384,0.6008386891485055,0.5079732216772966,0.1,2.384739220865744,2.1430598643357666,-0.144565148002812,-0.0732956273752721
109,1.584542046207154,1.6506406114695302,0.3559248755625916,0.3419240559028729,0.9628682499287284,1.0,-1.609957630486376,-1.5936430648724418,0.2660500995656906,0.3239453331944426
110,1.7135803165640764,1.69255419692345,0.4337651216378275,0.4479564760890185,0.6729341366477126,0.6643547007783677,-1.9050603907155903,-1.8380105836836225,1.5975401159709417,1.5643401236172765
111,2.136412238020277,2.212633614633793,0.9713853220253166,0.991925105625191,0.2752197173776411,0.4928699094116425,-1.9512424904865424,-2.087039082140629,1.1228901156050035,1.2172777465258562
112,1.5218854742550274,1.5673600773284189,0.96870819594728,0.9672500028509902,0.6121125520253755,0.6450395657715758,-0.057837784328058,0.0515945491838581,0.6673088026569723,0.748901861617194
113,1.3094030225990223,1.3313264027178564,0.7161480240976709,0.7276568390402571,0.7085895264922495,0.6512399098503222,1.0404706277316422,1.068856353703979,-2.4276146759690134,-2.5
114,2.248875694760733,2.4422128700545627,0.6916836770063063,0.7029581102310818,0.1059550140726708,0.3670346340029464,-1.7913062510484363,-1.9976051852875247,-1.1536354020268096,-1.2277165311850893
115,1.9025617807443864,2.146806745290921,0.5700670187442458,0.5286880214892793,0.121232089909866,0.4481733515085017,-1.9561153414420664,-2.030575624612718,1.824367956051482,1.991239329374089
116,2.74978487342886,2.751106415529923,0.292685644909754,0.3418127494446466,0.1261405719213476,0.2781259456706395,-0.4969131573698099,-0.519462095588688,-1.9826203172988284,-2.1042701492746723
117,2.5867837374862863,2.690632866964257,0.1094584139404961,0.1,0.1528389549497786,0.3380520474116602,2.142212608050764,2.152179075584273,0.9263892625216158,0.9531252680308624
118,1.3898536576441414,1.2597462694783887,0.5408954067491816,0.5706055548931355,0.7238170423480134,0.1,0.1615679692214677,0.1552427672790912,-0.0469150944426155,-0.0011920662988767
119,1.1502824965047491,1.1620328389761136,0.5699860879411397,0.5699860998113759,0.4208012833351536,0.4213418921415675,-2.32009149328497,-2.230199005555658,0.3502869491454191,0.3801371821617756
120,1.509060434677489,1.5186641139638004,0.2418495072287268,0.246879005452987,0.2537147096007782,0.1115323168229939,0.9834783759210858,0.9366924984845088,0.6967225375986941,0.7466359813160244
121,1.6562020480948374,1.809420312971075,0.3828651971793706,0.367577810037942,0.5663643118227356,0.7077312605531294,-2.312540253679636,-2.5,0.8081699398484737,0.9129621776279908
122,2.62913357990465,2.7137720791610818,0.9829112707722898,1.0,0.2825819613649837,0.4117496291789618,-0.7541184092868058,-0.9133448315500594,0.3220698553975454,0.3854207808851368
123,2.2600118422672564,2.194492937650116,0.1196164518969391,0.118712353962612,0.3253626191313606,0.2477654015842913,-1.9961952054391592,-1.9484277195632096,2.2676841126858087,2.3045186402045625
124,1.0692100289052866,1.240791220241399,0.5690706664838916,0.5579627372218259,0.3173282446862941,1.0,-0.1410482142147412,-0.1589565597020877,0.5860880667077878,0.7503605926850035
125,1.0478190025951588,1.0377802833286065,0.1132811750983132,0.1135552193741499,0.9999686969331812,0.9073442140915714,2.448361187440958,2.366819291296767,0.4008577313845829,0.4682628484666788
126,2.316599027656652,2.3522141739121603,0.3665657154928521,0.3495657074103426,0.2662306953704424,0.1,0.789623596995786,0.8324122947029046,0.9577252850527318,0.9781592714762344
127,1.0744323234818849,1.1550221108324246,0.6114175855296278,0.6150690653920208,0.8066302198589733,1.0,-2.004220580100353,-2.231105166963632,1.152012723012502,1.1387524573039098
128,2.2435547722093867,2.411635364710162,0.7776992330201319,0.7644576252207683,0.8245953990538982,0.8401535185647858,0.9019987763016613,0.9260807803377594,1.749938790021413,1.83414320564619
129,2.0338716752977506,2.0814899209352173,0.5860374096681734,0.5445688853029942,0.1742552332260324,0.2328735390038628,0.5253090708738989,0.5079963013628706,-0.1440055446187094,-0.1678772377628545
130,1.8144727164983767,1.6739848616757294,0.7942206830239773,0.8482212409494116,0.4434325320483131,0.3759434805984261,0.5012943334838255,0.4562535334343647,0.8236799205631495,0.7683140811732598
131,1.8384933850046097,1.8064854050870824,0.3394052904796646,0.347655491407731,0.552334354503427,0.469436615331653,0.8331672927700551,0.7948861780453875,-0.7787083890409935,-0.7043682857101287
132,2.510042469712469,2.5272296591986474,0.9763867591741144,0.9797634520186972,0.2411560875508439,0.3815452663689529,2.060690256704361,2.111176605909293,-0.9192036528056358,-0.885238053899349
133,2.100526510305152,1.9998995041017984,0.7092855465495232,0.7275622136213568,0.9935968994434404,0.7715171575217055,-0.7212951460509753,-0.6555926491588648,-1.2339890937134306,-1.1320467359602238
134,2.096742688805025,2.303758846287122,0.8954034840464048,0.8542733733364102,0.1323739337900219,0.1,1.5460231631783603,1.5783935638952316,-2.072640174340216,-2.155195730128023
135,1.1010186029356748,1.0233276553852002,0.2118097367003433,0.2348719186410077,0.9469340718061818,0.5115859822974353,-0.9252421904214332,-0.975821001406026,2.0247407340436667,1.823169039324814
136,1.8953585031973343,1.995655166750244,0.4337172892204149,0.4235543280996064,0.6136934603169953,0.72121006387752,1.4261363859082976,1.5720917498498508,-1.1656878740143934,-1.3011115809874756
137,1.0718697629615543,1.1605404383653983,0.3321732198772767,0.3351728366602995,0.5667954317256786,0.8616589796460689,-2.2402942896583533,-2.5,-0.5059028941842947,-0.5894815239727738
138,1.4889812028386162,1.5284813740692802,0.1616630827567621,0.159307169292811,0.7601201936018281,0.7912245697291217,0.1098948647466019,0.1493654539729826,-0.5724937236275007,-0.648853164542515
139,2.6190686100037173,2.428793153475391,0.203140309907991,0.2257326107411082,0.9045256143989672,0.7146996746175545,1.4957425245067923,1.381709346332996,-1.249005460305252,-1.140161643332718
140,1.967927665861804,2.0264789282279887,0.59939896965355,0.5925879883366758,0.2151159431565084,0.3056922756041346,-2.051066931443688,-2.190782274515319,-2.442865927894716,-2.5
141,1.2869292836165325,1.3596512425629943,0.8067030632460206,0.8021302651107138,0.8975019725201718,1.0,-0.258676987920618,-0.2896430828122341,1.5059620315587996,1.549554642591335
142,2.55968066834678,2.4728472004223727,0.5138940865438165,0.4916614941938277,0.3731334025553178,0.100002460515492,0.7429743817214279,0.7593069651536268,-2.481845189716996,-2.2672150027221605
143,1.0363146339439402,1.1032240362483372,0.7061370205844826,0.6881363492463588,0.5012794501674623,0.3540360864545135,-2.0137583534440777,-1.946932327811889,0.9489270781047788,0.921643547201187
144,2.667287015828351,2.732886022405367,0.7358309972830088,0.7217870218730644,0.1276167869436756,0.1,-0.8354096354099788,-0.8188222877771247,2.307231958613682,2.2855699169728507
145,2.67593684812535,2.6378341258622706,0.2522677463905539,0.3146710444551262,0.5320188737964328,0.5895624854092321,0.6461751709281499,0.672398951566247,0.8384737953602378,0.9234669602906828
146,2.637243367059852,2.705234176607192,0.1986295071255406,0.2383249425243043,0.8948364813732421,1.0,1.0272578792808469,1.132241461654495,0.9300455148425264,0.910618677538912
147,1.4756826670843135,1.5534575605523786,0.4561167318489701,0.4328130814415478,0.9888104823678572,0.9658604943075604,-0.3027161725795974,-0.1237860544789508,2.3903526697694795,2.362634719282695
148,1.343373155748316,1.2889282837403797,0.4376870242490585,0.4551688557050389,0.4708196081026234,0.4315718995740196,-1.4519138985176585,-1.3139824391422117,1.526396772075886,1.4676283126227976
149,2.7080618943506534,2.6752381158591594,0.3405715329999337,0.3056429839484428,0.6920050745875332,0.6545485117868524,-1.413589041672942,-1.2554862434270473,-0.0938389101627701,-0.0588553708701648
