,threshold_true,threshold_estimate,ndt_true,ndt_estimate,eta_true,eta_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,mu3_true,mu3_estimate
73,2.948098605432775,3.0,0.7950178317300193,0.7704149184536835,0.176258513160053,0.1023310471141937,1.4364908434303263,1.3988161082904054,0.1994947466706992,0.2623479206758841,-1.411958021014048,-1.3749959393496538
74,1.484172502410224,1.4424489764032684,0.7626674031014132,0.7656662797095867,0.3853935967643069,0.2142433114474623,-1.3597409965736509,-1.401520402936921,-0.9082863308672728,-0.911056971774465,1.8262483208906053,1.7876068504027065
75,2.56724171290002,2.806299253568173,0.9322147977175764,0.8741462380408226,0.9226261336510456,0.9923427043692638,-2.363456372201661,-2.267881382229957,1.517832133506689,1.5466945685010864,-0.8318168814687982,-0.8699991918808095
76,1.776568069078227,1.8725233385438111,0.9867642949456896,0.9696875100261432,0.1187011702079795,0.4077145791101835,-0.9279250607642814,-1.0260526428838443,-1.770265543308548,-1.9002685841045857,0.2707142955843433,0.2812568824001896
77,1.6587615746403044,1.654369504599263,0.4137258381166608,0.4151825206878275,0.4263693392696371,0.3437593877083392,1.7806920691981971,1.6774453301351202,0.0600244704529323,0.0294324965878393,0.8218004164684078,0.7995239816813473
78,2.099774590105664,2.092888772210669,0.3606092307026469,0.3637698062965384,0.1638128184042546,0.1,-2.285892712356386,-2.186086500404063,0.8872152392657562,0.7446128780202388,1.6231553877718112,1.646038679007252
79,2.7853822208526577,2.924638543180673,0.5686136311993856,0.5590797236045233,0.752316072247054,0.8203769183627116,1.1980159522780598,1.3214984342744145,2.019165083044064,2.0858300983788407,-1.3275807001088191,-1.3826297767782267
80,1.627212321664488,1.6948164649836326,0.8995874088046262,0.8860160949678195,0.2461800184867318,0.1653930525649773,-1.5182617893451318,-1.5078112334225613,-2.022827495963459,-1.9419153483628275,0.3666555691843404,0.4399811148311986
81,2.290477681066175,2.3203208516913074,0.1070011883090589,0.1,0.2576430325028014,0.2876566904721592,0.9633923032005848,0.955215141522908,-0.0024329720061105,-0.0374732232242269,-2.200009366297644,-2.2686497342689123
82,2.4914311980677164,2.7149784577550893,0.8524986552698609,0.810040453479757,0.1898399984617778,0.3204607072234494,-1.132532470991448,-1.266377335411576,-0.799382656720215,-0.8731682015563201,-1.2439751243429342,-1.2099881268159915
83,1.0511265053261616,1.139544580630084,0.4191715596685342,0.409738643967561,0.8891456139201421,0.9948610940809812,-1.880714138446216,-1.7971457561160735,-2.0767095369925084,-2.225488700339993,1.7297541694114464,1.6714731923118693
84,1.6275623444903464,1.6090549699148458,0.3283113758757404,0.3373113751262924,0.3531484488900437,0.1,-0.2045733608412048,-0.1518940176112685,0.4655653272115939,0.4235128149521059,-0.2998961170314906,-0.3331565295735152
85,2.100885187169842,2.464565550612612,0.8789503400789103,0.8338537976035775,0.5472300381729487,0.8591114381486539,0.0312835427843777,-0.0270566650775713,-0.5096174194302638,-0.5848411557412079,-0.1669308757373827,-0.1779758920982974
86,1.669426818872616,1.8227199052579053,0.6646502819016207,0.650926025953942,0.3871566351253087,0.6908476013747348,2.026995462507725,2.2156682946032973,-0.1822677649263715,-0.1798903388937271,-1.9278080124835573,-2.1232693128912405
87,2.451144171247517,2.451589740820516,0.4449189126570095,0.4555388343384641,0.13826496579313954,0.11403607080840449,-2.116906012911733,-2.0775165620610045,-0.04779312620261211,-0.12181243982730072,-1.0851408348679314,-1.1867650142245652
